Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Osvaldo Fresedo,Trio Fresedo-Tito-Cobián,1917,Amoníaco,,Tango,Instrumental,Tele-phone,Acoustic,Osvaldo Fresedo,,,17-26 Acoustic,,,Osvaldo Fresedo,"David ""Tito"" Roccatagliata, Juan Carlos Cobián (guitar)","Bandoneon, Violin, Guitar"
Osvaldo Fresedo,Trio Fresedo-Tito-Cobián,1917,Buenos Aires Tenebroso,,Tango,Instrumental,Tele-phone,Acoustic,David Roccatagliata,,,17-26 Acoustic,,,Osvaldo Fresedo,"David ""Tito"" Roccatagliata, Juan Carlos Cobián (guitar)","Bandoneon, Violin, Guitar"
Osvaldo Fresedo,Trio Fresedo-Tito-Cobián,1917,Don Pancho,,Tango,Instrumental,Tele-phone,Acoustic,Osvaldo Fresedo,,,17-26 Acoustic,,,Osvaldo Fresedo,"David ""Tito"" Roccatagliata, Juan Carlos Cobián (guitar)","Bandoneon, Violin, Guitar"
Osvaldo Fresedo,Trio Fresedo-Tito-Cobián,1917,La Cumparsita,Si Supieras,Tango,Instrumental,Tele-phone,Acoustic,Gerardo Mátos Rodríguez,,,17-26 Acoustic,,,Osvaldo Fresedo,"David ""Tito"" Roccatagliata, Juan Carlos Cobián (guitar)","Bandoneon, Violin, Guitar"
Osvaldo Fresedo,Orquesta Típica Fresedo,1924,Destino De Mujer,,Tango,Instrumental,Víctor,Acoustic,Osman Pérez Freire,,,17-26 Acoustic,José María Rizzuti,"Humberto Costanzo, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez, Luis Petrucelli","Manlio Francia, Adolfo Muzzi, Jean Koller","Piano, Bass, 3 Bandoneons, 3 Violins, Drums"
Osvaldo Fresedo,Orquesta Típica Fresedo,1924,Hollín,,Tango,Instrumental,Víctor,Acoustic,José Rizzuti,,,17-26 Acoustic,José María Rizzuti,"Humberto Costanzo, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 3 Violins, Drums"
Osvaldo Fresedo,Orquesta Típica Fresedo,1924,Mis Amarguras,,Tango,Instrumental,Víctor,Acoustic,Juan Durán,,,17-26 Acoustic,José María Rizzuti,"Humberto Costanzo, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 3 Violins, Drums"
Osvaldo Fresedo,Orquesta Típica Fresedo,1924,Negro El Viente,Negro El 20,Tango,Instrumental,Víctor,Acoustic,Luis Petrucelli,,,17-26 Acoustic,José María Rizzuti,"Humberto Costanzo, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez, Luis Petrucelli","Manlio Francia, Adolfo Muzzi, Jean Koller","Piano, Bass, 3 Bandoneons, 3 Violins, Drums"
Osvaldo Fresedo,Orquesta Típica Fresedo,1924,Tristezas,,Tango,Instrumental,Víctor,Acoustic,A. Wiurnos,,,17-26 Acoustic,José María Rizzuti,"Humberto Costanzo, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez, Luis Petrucelli","Manlio Francia, Adolfo Muzzi, Jean Koller","Piano, Bass, 3 Bandoneons, 3 Violins, Drums"
Osvaldo Fresedo,Orquesta Típica Fresedo,1924,Tu Nobleza,,Tango,Instrumental,Víctor,Acoustic,Francisco Esmella,,,17-26 Acoustic,José María Rizzuti,"Humberto Costanzo, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez, Luis Petrucelli","Manlio Francia, Adolfo Muzzi, Jean Koller","Piano, Bass, 3 Bandoneons, 3 Violins, Drums"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Alma De Bohemio,,Tango,Instrumental,Odeón,Acoustic,Roberto Firpo,Juan Caruso,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Ave Cantora,,Tango,Instrumental,Odeón,Acoustic,Rafael Rossi,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Boquita De Ángel,,Tango,Instrumental,Odeón,Acoustic,Humberto Constanzo,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Buena Vida,,Tango,Instrumental,Odeón,Acoustic,Alberto Rodríguez,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Canillita,,Tango,Instrumental,Odeón,Acoustic,Tomás De Bassi,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Cicatrices,,Tango,Instrumental,Odeón,Acoustic,Adolfo Avilés,Enrique Maroni,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Coranzoncito De Nieve,,Tango,Instrumental,Odeón,Acoustic,Pacífico Lambertucci,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Criollazo,,Tango,Instrumental,Odeón,Acoustic,Juan Rodríguez,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Deseos,,Tango,Instrumental,Odeón,Acoustic,Justo Trivelli,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,El Abrojito,,Tango,Instrumental,Odeón,Acoustic,Luis Bernstein,Jesús Fernández Blanco,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,El Alma De La Calle,Callecita del Suburbio,Tango,Instrumental,Odeón,Acoustic,Raúl De Los Hoyos,José Ferreyra,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,El Malevo,,Tango,Instrumental,Víctor,Acoustic,R. Dodero,,,17-26 Acoustic,José María Rizzuti,"Humberto Costanzo, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 3 Violins, Drums"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Entrá Nomás,,Tango,Instrumental,Odeón,Acoustic,Juan Rezzano,Francisco Bastardi,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Fea,,Tango,Carlos Gardel,Odeón,Acoustic,Horacio Pettorossi,Alfredo Navarrine,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Girón De Pampa,,Tango,Instrumental,Odeón,Acoustic,Pascual Mazzeo,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Hormiguita,,Tango,Instrumental,Víctor,Acoustic,Emilio Cárcano,,,17-26 Acoustic,José María Rizzuti,"Humberto Costanzo, Raúl Fresedo (drums)","Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 3 Violins, Drums"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Indio Sentimental,,Tango,Instrumental,Odeón,Acoustic,Alberto Rodríguez,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,La Lora,,Tango,Instrumental,Odeón,Acoustic,Domingo Salerno,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Langosta,,Tango,Instrumental,Odeón,Acoustic,Juan Filiberto,Juan Bruno,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Luciérnaga,,Tango,Instrumental,Víctor,Acoustic,Alejandro Burmeister,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 3 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Maldita Noche,,Tango,Instrumental,Víctor,Acoustic,Alberto Rodríguez,Amadeo Canale,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 3 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Maldita Visión,,Tango,Instrumental,Odeón,Acoustic,Manlio Francia,José Barros,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Mi Estrella,,Tango,Instrumental,Odeón,Acoustic,José Rizzuti,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Orquídeas Negras,,Vals,Instrumental,Odeón,Acoustic,Víctor Troysi,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Perdón Viejita,,Tango,Carlos Gardel,Odeón,Acoustic,Osvaldo Fresedo,Juan Saldías,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Perdón Viejita,,Tango,Instrumental,Odeón,Acoustic,Osvaldo Fresedo,Juan Saldías,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Piedad,,Tango,Instrumental,Víctor,Acoustic,José Rizzuti,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 3 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Pilchas Viejas,,Tango,Instrumental,Odeón,Acoustic,Adolfo Muzzi,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Pobre Rosa,,Tango,Instrumental,Odeón,Acoustic,Antonio Frizziani,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Presumida,,Tango,Instrumental,Odeón,Acoustic,Elio Rietti,Julio Sanders,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Risa De Cabaret,,Tango,Instrumental,Odeón,Acoustic,José Rizzuti,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Solitario,,Tango,Instrumental,Odeón,Acoustic,Eugenio Romano,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Trago Amargo,,Tango,Instrumental,Odeón,Acoustic,Rafael Iriarte,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Tus Ojos,,Tango,Instrumental,Odeón,Acoustic,Alberto Rodríguez,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Viejo Rincón,,Tango,Instrumental,Odeón,Acoustic,Raúl De Los Hoyos,Roberto Cayol,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Virgencita,,Tango,Instrumental,Víctor,Acoustic,Manuel Moreno,Fabiano Lozano,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Manlio Francia, Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 3 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1925,Volvé Otra Vez,,Tango,Instrumental,Odeón,Acoustic,Juan Rezzano,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,A Las Dos De La Mañana,,Tango,Instrumental,Odeón,Acoustic,Edgardo Donato,Gerónimo Martinelli Massa,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,A Rienda Suelta,,Tango,Instrumental,Odeón,Acoustic,Esteban González,Ángel Marino,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Abuelito,,Tango,Instrumental,Odeón,Acoustic,Alberto Laporte,"Carlos Cabral, Eduardo Trongé",,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Acordáte,,Tango,Instrumental,Odeón,Acoustic,Juan Rezzano,J. Franco,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Acordes,,Tango,Instrumental,Odeón,Acoustic,Carlos Geroni Flores,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Acuarelas,,Tango,Instrumental,Odeón,Acoustic,Alberto Rodríguez,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Al Besarte,,Tango,Instrumental,Odeón,Acoustic,Ramón Gutiérrez Del Barrio,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Albión,,Tango,Instrumental,Odeón,Acoustic,Ángel Greco,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Allá En El Patio,,Tango,Instrumental,Odeón,Acoustic,Arturo Bochatón,Juan Bruno,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Alma Negra,,Tango,Instrumental,Odeón,Acoustic,Udelino Toranzo,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Amar A Besos,,Tango,Instrumental,Odeón,Acoustic,José Rizzuti,Eduardo Calvo,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,América,,Tango,Instrumental,Odeón,Acoustic,José Marco,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Amor Que Llora,,Tango,Instrumental,Odeón,Acoustic,Osvaldo Fresedo,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Amor Trágico,,Tango,Instrumental,Odeón,Acoustic,Eugenio Cárdenas,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Anhelos,,Tango,Instrumental,Odeón,Acoustic,Adolfo Muzzi,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Anoche A Las Dos,,Tango,Instrumental,Odeón,Acoustic,Raúl De Los Hoyos,Roberto Cayol,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Aquel Cuartito De La Pensión,,Tango,Instrumental,Odeón,Acoustic,Raúl De Los Hoyos,Carlos Viale Paz,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Aquella Cantina De La Rivera,,Tango,Instrumental,Odeón,Acoustic,Cátulo Castillo,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Atavismo,,Tango,Instrumental,Odeón,Acoustic,Fausto Frontera,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Ave Negra,,Tango,Instrumental,Odeón,Acoustic,Bernardo Germino,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Ave Sin Rumbo,,Tango,Instrumental,Odeón,Acoustic,"Carlos Gardel, José Razzano","Carlos Gardel, José Razzano",,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Bailarina,,Tango,Instrumental,Odeón,Acoustic,Juan Baüer,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Bésame En La Boca,,Tango,Instrumental,Odeón,Acoustic,José Rizzuti,Eduardo Calvo,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Besos Falsos,,Tango,Instrumental,Odeón,Acoustic,José Rizzuti,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Buena Mano,,Tango,Instrumental,Odeón,Acoustic,Francisco Russo,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Buena Yunta,,Tango,Instrumental,Odeón,Acoustic,Nerón Ferrazzano,Luis Rubistein,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Cachita,,Tango,Instrumental,Odeón,Acoustic,Roque Sillitti,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Caferata,,Tango,Instrumental,Odeón,Acoustic,Antonio Scatasso,Pascual Contursi,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Cariños,,Tango,Instrumental,Odeón,Acoustic,José Gagliardi,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Chelita,,Tango,Instrumental,Odeón,Acoustic,C. Cido,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Clavelito Rojo,,Tango,Instrumental,Odeón,Acoustic,Manuel Jovés,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Como Quiera,,Tango,Instrumental,Odeón,Acoustic,Justo Trivelli,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
Osvaldo Fresedo,Orquesta Típica Fresedo,1926,Corazón Ciego,,Tango,Instrumental,Odeón,Acoustic,Luis Minervini,,,17-26 Acoustic,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller","Piano, Bass, 2 Bandoneons, 2 Violins"
