Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Orquesta Típica Victor,Orquesta Típica Victor,1926-10-25,Flor de Fango,,Tango,Instrumental,Víctor,78rpm,BAVE 974-2,79742-A,Augusto Gentile,Pascual Contursi,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1926-11-18,Horas Fugaces,,Tango,Instrumental,Víctor,78rpm,BAVE 1005-2,79757-B,Ricardo Rodríguez,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1926-11-18,Trapo Viejo,,Tango,Instrumental,Víctor,78rpm,BAVE 1004-2,79757-A,"Agustín Magaldi, Pedro Noda",Benjamín Lara,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1926-12-01,Coralito,,Tango,Instrumental,Víctor,78rpm,BAVE 1030-2,79769-A,Raul Mailles,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1926-12-01,Linda,,Tango,Instrumental,Víctor,78rpm,BAVE 1031-2,79769-B,Lorenzo Olivari,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1926-12-06,María Cristina,,Tango,Instrumental,Víctor,78rpm,BAVE 1040-2,79775-B,Eduardo Armani,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1926-12-06,Por Mi Madre,,Tango,Instrumental,Víctor,78rpm,BAVE 1038-2,79774-A,José Di Clemente,José Di Clemente,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1926-12-06,Tigre Viejo,,Tango,Instrumental,Víctor,78rpm,BAVE 1041-1,79774-B,Nicolás Aragay,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1926-12-06,Triste Payaso,,Tango,Instrumental,Víctor,78rpm,BAVE 1039-2,79775-A,Pedro Verges,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1926-12-13,Gigoló de Lujo,,Tango,Instrumental,Víctor,78rpm,BAVE 1054-2,79782-A,Antonio Tanturi,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1926-12-13,Hagan Juego,,Tango,Instrumental,Víctor,78rpm,BAVE 1051-2,79780-B,"Miguel Ossi, Ernesto Maurno","A. Ossi, E. Maurno",,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1926-12-13,La Payanca,,Tango,Instrumental,Víctor,78rpm,BAVE 1053-2,79781-A,Augusto Berto,Jesús Bianco,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1926-12-13,Lazos de Seda,,Tango,Instrumental,Víctor,78rpm,BAVE 1050-1,79780-A,"Ricardo Tanturi, Antonio Tanturi",José Barros,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1926-12-13,Rezongona,,Tango,Instrumental,Víctor,78rpm,BAVE 1055-2,79782-B,Raúl Rodríguez,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1926-12-13,Te Acordás Aquella Noche,,Tango,Instrumental,Víctor,78rpm,BAVE 1052-2,79781-B,Juan González,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-02-17,Ausencia,,Tango,Instrumental,Víctor,78rpm,BAVE 1100-2,79339-A,Ciriaco Ortiz,J. Duran,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-02-17,Trago Amargo,,Tango,Instrumental,Víctor,78rpm,BAVE 1101-1,79339-B,Rafael Iriarte,Julio Navarrine,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-02-17,Tus Besos Fueron Míos,,Tango,Instrumental,Víctor,78rpm,BAVE 1102-2,79334-A,Anselmo Aieta,Francisco Jiménez,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-04-27,Mabel,,Tango,Instrumental,Víctor,78rpm,BAVE 1181-2,79839-B,P. Legorburu,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-04-27,Puente Alsina,,Tango,Instrumental,Víctor,78rpm,BAVE 1180-2,79839-A,Benjamín Lara,Benjamín Lara,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-05-02,Chuzazos,,Tango,Instrumental,Víctor,78rpm,BAVE 1187-2,79842-B,"Hernando Scapparone, Gerónimo Gradito",Gerónimo Gradito,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-05-02,Viejo Taura,,Tango,Instrumental,Víctor,78rpm,BAVE 1186-2,79842-A,Nicolas Blois,Francisco Marino,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-05-10,Botija Linda,,Tango,Instrumental,Víctor,78rpm,BAVE 1198-2,79848-A,Gerardo Matos Rodríguez,Celedonio Flores,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-05-10,Gloria,Glorias,Tango,Instrumental,Víctor,78rpm,BAVE 1199-2,79848-B,Eduardo Pereyra,Celedonio Flores,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-06-04,La Serenata,Mi Amor,Tango,Instrumental,Víctor,78rpm,BAVE 1295-2,79863-B,Vicente Gorrese,José Oyarzabal,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-06-04,Rodríguez Peña,Rodríguez Peña,Tango,Instrumental,Víctor,78rpm,BAVE 1294-2,79863-A,Vicente Greco,"Ernesto Temes, Juan Velich, Rafael Velich",,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-06-04,Re Fa Si,,Tango,Instrumental,Víctor,78rpm,BAVE 1296-2,79864-A,Enrique Delfino,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-06-04,Tanita de la Proa,,Tango,Instrumental,Víctor,78rpm,BAVE 1297-1,79864-B,Salvador Merico,Vicente Cuitiño,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-07-06,De Mi Barrio,,Tango,Instrumental,Víctor,78rpm,BAVE 1319-2,79876-A,Roberto Goyeneche,Roberto Goyeneche,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-07-06,Julián,,Tango,Instrumental,Víctor,78rpm,BAVE 1316-2,79875-A,Edgardo Donato,José Panizza,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-07-06,Pura Pierna,,Tango,Instrumental,Víctor,78rpm,BAVE 1317-2,79875-B,Emilio Sassenus,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-07-06,Sonsa,,Tango,Instrumental,Víctor,78rpm,BAVE 1318-2,79876-B,Raúl De Los Hoyos,Emilio Fresedo,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-07-11,Barrilito,,Tango,Instrumental,Víctor,78rpm,BAVE 1327-2,79880-B,Emilio Sassenus,José Sassone,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-07-11,El Entrerriano,El Entrerriano,Tango,Instrumental,Víctor,78rpm,BAVE 1326-2,79880-A,Rosendo Mendizabal,Ernesto Amor,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-07-21,Fumando Espero,,Tango,Instrumental,Víctor,78rpm,BAVE 1342-2,79888-A,Juan Masanas,Félix Garzo,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-07-21,Por Última Vez,,Tango,Instrumental,Víctor,78rpm,BAVE 1343-2,79888-B,Arturo Sica,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-07-25,Pa' Qué Llorar,,Tango,Instrumental,Víctor,78rpm,BAVE 1344-2,79889-A,Luis Bernstein,R. Neuberger,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-07-25,Horas Felices,,Tango,Instrumental,Víctor,78rpm,BAVE 1345-2,79889-B,Osmán Freire,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-08-01,Cancionero,,Tango,Instrumental,Víctor,78rpm,BAVE 1364-2,79898-A,Manuel Buzón,Ismael Aguilar,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-08-01,Gitanita,,Tango,Instrumental,Víctor,78rpm,BAVE 1365-2,79898-B,José Cresta,E. Thuillier,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-08-01,Julienne,,Tango,Instrumental,Víctor,78rpm,BAVE 1362-2,79897-A,Nicolás Primani,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-08-01,Llorando Mis Penas,,Tango,Instrumental,Víctor,78rpm,BAVE 1363-2,79897-B,Humberto Castiglioni,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-08-08,Mala,,Tango,Instrumental,Víctor,78rpm,BAVE 1381-2,79905-B,Hortensia Simier,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-08-08,Vieja Loca,,Tango,Instrumental,Víctor,78rpm,BAVE 1380-2,79905-A,Ramón Collazo,Víctor Soliño,,26-28 Instrumentals,,,,,
