Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Juan D'Arienzo,Sexteto Juan D'Arienzo,1928,Engominado,,Tango,Carlos Dante,Electra,78rpm,317,777-B,Fernando Montoni,Máximo Orsi,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1928,Volvé Al Cotorro,,Tango,Carlos Dante,Electra,78rpm,321,778-B,Alejandro Scarpino,Guillermo Naccarelle,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1928,Medianoche,,Tango,Carlos Dante,Electra,78rpm,322,778-A,Nicolás Tavarozzi,Eduardo Méndez,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1928,Acordate Lo Que Fuiste,,Tango,Carlos Dante,Electra,78rpm,332,785-A,Pedro Toscano,José Guidi,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1928,Máscaras,,Tango,Carlos Dante,Electra,78rpm,330,785-B,Pedro Villella,Luis Rubistein,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1928,Fueye Querido,,Tango,Carlos Dante,Electra,78rpm,,,Antonio Polito,Antonio Polito,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1928,Muchachas Cuidado,,Tango,Carlos Dante,Electra,78rpm,331,788-B,Antonio Polito,Luis Rubistein,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1928,Qué Vachaché,Que Va Cha Che,Tango,Carlos Dante,Electra,78rpm,348,784-A,Enrique Discépolo,Enrique Discépolo,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1928,Por Mishé,,Tango,Carlos Dante,Electra,78rpm,349,784-B,Luis Moresco,Luis Rubistein,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1928,Ilusiones,,Tango,Carlos Dante,Electra,78rpm,351,789-A,Gunderico Clemens,Osvaldo Cordero,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1928,Reite Mujercita,,Tango,Carlos Dante,Electra,78rpm,353,789-B,Juan Rodríguez,Juan Rodríguez,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1928,La Cumparsita,La Apología del Tango,Tango,Raquel Notar,Electra,78rpm,358,791-A,Gerardo Rodríguez,"Pascual Contursi, Enrique Maroni",,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1928,Pa' Que Pensás,,Tango,Carlos Dante,Electra,78rpm,357,790-A,Arturo González,Arturo González,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
