Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup,Img_Type,Img_Folder,Img_Side,Img_Album
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1930-11-14,El Asador,,Ranchera,Instrumental,Brunswick,78rpm,1356,1816-A,Carlos Marín,,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1930-11-14,Te-Go-Bi,,Tango,Luis Díaz,Brunswick,78rpm,1358,1818-B,Max Perdeck,,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1930-11-14,El Calabozo,,Tango,Instrumental,Brunswick,78rpm,1359,1820-A,Augusto Gentile,,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1930-11-18,Estoy Penando,,Tango,Instrumental,Brunswick,78rpm,1370,1822-A,Vicente Greco,Ernesto Temes,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1930-11-18,Tardes de Palermo,,Tango,Instrumental,Brunswick,78rpm,1371,1819-B,"Dalmiro Oscar Vitola, Lito Más",,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1930-11-18,Amargamente,,Tango,Instrumental,Brunswick,78rpm,1373,1818-A,F. Carranza,,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1930-11-22,Rayo de Luna,,Tango,Instrumental,Brunswick,78rpm,1397,1819-A,N. Álvarez,,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1930-11-22,Tiempo Pasado,,Tango,Instrumental,Brunswick,78rpm,1400,1820-B,Francisco Romeo,Alfredo Cazes,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1930-12-09,Raquel,,Tango,Instrumental,Brunswick,78rpm,1474,1821-B,Osvaldo Donato,,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1930,Don Esteban,,Tango,Instrumental,Brunswick,78rpm,562,2501-A,Augusto Pedro Berto,Carlos Keller Sarmiento,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
