Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Juan Maglio,Cuarteto Juan Maglio,1913,Qué Nene,,Tango,Instrumental,Columbia,,56787,Columbia T653,Vicente Greco,Ernesto Temes,,12-17 Acoustic,,,"Juan Maglio, Carlos Hernani Macchi (Flute)","José Bonano, Leopoldo Thompson (Guitar)","Bandoneon, Violin, Flute, Guitar"
Juan Maglio,Cuarteto Juan Maglio,1913,Recuerdos de la Pampa,,Tango,Instrumental,Columbia,,56738,Columbia T588,Alfredo Bevilacqua,Antonio Polito,,12-17 Acoustic,,,"Juan Maglio, Carlos Hernani Macchi (Flute)","José Bonano, Leopoldo Thompson (Guitar)","Bandoneon, Violin, Flute, Guitar"
Juan Maglio,Cuarteto Juan Maglio,1913,Rodríguez Peña,Rodríguez Peña,Tango,Instrumental,Columbia,,,,Vicente Greco,"Ernesto Temes, Juan Velich, Rafael Velich",,12-17 Acoustic,,,"Juan Maglio, Carlos Hernani Macchi (Flute)","José Bonano, Leopoldo Thompson (Guitar)","Bandoneon, Violin, Flute, Guitar"
Juan Maglio,Cuarteto Juan Maglio,1913,Una Fija,Glorias de Ayer,Tango,Instrumental,Columbia,,56728,Columbia T586,Ángel Villoldo,"Antonio Polito, Carlos Pesce",,12-17 Acoustic,,,"Juan Maglio, Carlos Hernani Macchi (Flute)","José Bonano, Leopoldo Thompson (Guitar)","Bandoneon, Violin, Flute, Guitar"
Juan Maglio,Cuarteto Juan Maglio,1913,Venus,,Tango,Instrumental,Columbia,,56790,Columbia T650,Alfredo Bevilacqua,Antonio Polito,,12-17 Acoustic,,,"Juan Maglio, Carlos Hernani Macchi (Flute)","José Bonano, Leopoldo Thompson (Guitar)","Bandoneon, Violin, Flute, Guitar"
Juan Maglio,Orquesta Juan Maglio,1917,La Guardia Vieja,,Tango,Instrumental,,,G-1886,Victor 69713,Juan Maglio,Carlos Pesce,,12-17 Acoustic,,,,,
Juan Maglio,Orquesta Juan Maglio,1917-04-24,El Tío Soltero,,Tango,Instrumental,,,G-1850,Victor 69588,Juan Maglio,José Fernández,,12-17 Acoustic,,,,,
Juan Maglio,Orquesta Juan Maglio,1917-04-25,Siempre Tuyo,,Vals,Instrumental,,,G-1868,Victor 72610,M. Hernani,,,12-17 Acoustic,,,,,
Juan Maglio,Orquesta Juan Maglio,1917-04-27,La Paisana,,Tango,Instrumental,,,G-1882,Victor 72610,Carlos Macchi,,,12-17 Acoustic,,,,,
Juan Maglio,Orquesta Juan Maglio,1917-04-27,Risas Amargas,,Vals,Instrumental,,,G-1889,Victor 72609,José Bonanno,,,12-17 Acoustic,,,,,
Juan Maglio,Orquesta Juan Maglio,1926,Alma,,Tango,Instrumental,Odeón,,,,Domingo Vivas,Gerónimo Gradito,,26-28 Pre Viván,José Tinelli,Alfredo Corletto,"Juan Maglio, Federico Scorticati, Gabriel Clausi, Ernesto Di Cicco","Benjamin Holgado Barrios, Marcos Larrosa, Mario Brugni","Piano, Bass, 4 Bandoneons, 3 Violins"
Juan Maglio,Orquesta Juan Maglio,1926-11-12,Redención,,Tango,Instrumental,Odeón,,,,Juan Rodríguez,,,26-28 Pre Viván,José Tinelli,Alfredo Corletto,"Juan Maglio, Federico Scorticati, Gabriel Clausi, Ernesto Di Cicco","Benjamin Holgado Barrios, Marcos Larrosa, Mario Brugni","Piano, Bass, 4 Bandoneons, 3 Violins"
Juan Maglio,Orquesta Juan Maglio,1926-11-21,Del Barrio De Las Latas,,Tango,Instrumental,Odeón,,,,Raúl De Los Hoyos,Emilio Fresedo,,26-28 Pre Viván,José Tinelli,Alfredo Corletto,"Juan Maglio, Federico Scorticati, Gabriel Clausi, Ernesto Di Cicco","Benjamin Holgado Barrios, Marcos Larrosa, Mario Brugni","Piano, Bass, 4 Bandoneons, 3 Violins"
Juan Maglio,Orquesta Juan Maglio,1926-11-21,Gurrumina,,Tango,Instrumental,Odeón,,,,Juan Polito,Enrique Dizeo,,26-28 Pre Viván,José Tinelli,Alfredo Corletto,"Juan Maglio, Federico Scorticati, Gabriel Clausi, Ernesto Di Cicco","Benjamin Holgado Barrios, Marcos Larrosa, Mario Brugni","Piano, Bass, 4 Bandoneons, 3 Violins"
Juan Maglio,Orquesta Juan Maglio,1926-12-20,Nunca Volverá,,Tango,Instrumental,Odeón,,,,Atilio Scrocchi,José De Grandis,,26-28 Pre Viván,José Tinelli,Alfredo Corletto,"Juan Maglio, Federico Scorticati, Gabriel Clausi, Ernesto Di Cicco","Benjamin Holgado Barrios, Marcos Larrosa, Mario Brugni","Piano, Bass, 4 Bandoneons, 3 Violins"
Juan Maglio,Orquesta Juan Maglio,1926-12-20,Viejo Ciego,,Tango,Instrumental,Odeón,,,,"Cátulo Castillo, Sebastián Piana",Homero Manzi,,26-28 Pre Viván,José Tinelli,Alfredo Corletto,"Juan Maglio, Federico Scorticati, Gabriel Clausi, Ernesto Di Cicco","Benjamin Holgado Barrios, Marcos Larrosa, Mario Brugni","Piano, Bass, 4 Bandoneons, 3 Violins"
Juan Maglio,Orquesta Juan Maglio,1926-12-21,Golosa,,Tango,Instrumental,Odeón,,,,F. Rio,,,26-28 Pre Viván,José Tinelli,Alfredo Corletto,"Juan Maglio, Federico Scorticati, Gabriel Clausi, Ernesto Di Cicco","Benjamin Holgado Barrios, Marcos Larrosa, Mario Brugni","Piano, Bass, 4 Bandoneons, 3 Violins"
Juan Maglio,Orquesta Juan Maglio,1926-12-21,Pan Comido,,Tango,Instrumental,Odeón,,,,Ismael Gómez,Enrique Dizeo,,26-28 Pre Viván,José Tinelli,Alfredo Corletto,"Juan Maglio, Federico Scorticati, Gabriel Clausi, Ernesto Di Cicco","Benjamin Holgado Barrios, Marcos Larrosa, Mario Brugni","Piano, Bass, 4 Bandoneons, 3 Violins"
Juan Maglio,Orquesta Juan Maglio,1927-01-14,Milonguerita,,Tango,Instrumental,Odeón,,,,Luis Martíni,Luis Roldán,,26-28 Pre Viván,José Tinelli,Alfredo Corletto,"Juan Maglio, Federico Scorticati, Gabriel Clausi, Ernesto Di Cicco","Benjamin Holgado Barrios, Marcos Larrosa, Mario Brugni","Piano, Bass, 4 Bandoneons, 3 Violins"
Juan Maglio,Orquesta Juan Maglio,1927-01-14,Pobre Ilusa,,Tango,Instrumental,Odeón,,,,"Carlos Dix, A. Rosso",,,26-28 Pre Viván,José Tinelli,Alfredo Corletto,"Juan Maglio, Federico Scorticati, Gabriel Clausi, Ernesto Di Cicco","Benjamin Holgado Barrios, Marcos Larrosa, Mario Brugni","Piano, Bass, 4 Bandoneons, 3 Violins"
