Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Gotan Project,Gotan Project,2001,Chunga's Revenge,,Tango Electrónico,Instrumental,Ya Basta,,Frank Zappa,,,2001-2003 La Revancha ,,,,,
Gotan Project,Gotan Project,2001,El Capitalismo Foráneo,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Christoph Mueller, Avelino Flores",,,2001-2003 La Revancha ,,,,,
Gotan Project,Gotan Project,2001,La del Ruso,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Cohen-Solal, Christoph Müller, Eduardo Makaroff",,,2001-2003 La Revancha ,,,,,
Gotan Project,Gotan Project,2001,Last Tango in Paris,,Tango Electrónico,Instrumental,Ya Basta,,Gato Barbieri,,,2001-2003 La Revancha ,,,,,
Gotan Project,Gotan Project,2001,Queremos Paz,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2001-2003 La Revancha ,,,,,
Gotan Project,Gotan Project,2001,Santa María,Del Buen Ayre,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2001-2003 La Revancha ,,,,,
Gotan Project,Gotan Project,2001,Tríptico,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2001-2003 La Revancha ,,,,,
Gotan Project,Gotan Project,2001,Una Música Brutal,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2001-2003 La Revancha ,,,,,
Gotan Project,Gotan Project,2001,Vuelvo al Sur,,Tango Electrónico,Instrumental,Ya Basta,,Astor Piazzolla,Fernando Solanas,,2001-2003 La Revancha ,,,,,
Gotan Project,Gotan Project,2001,Época,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2001-2003 La Revancha ,,,,,
Gotan Project,Gotan Project,2003,Chunga's Revenge,,Tango Electrónico,Instrumental,Ya Basta,,Frank Zappa,,,2001-2003 La Revancha ,,,,,
Gotan Project,Gotan Project,2003,El Capitalismo Foráneo,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Christoph Mueller, Avelino Flores",,,2001-2003 La Revancha ,,,,,
Gotan Project,Gotan Project,2003,La Cruz del Sur,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Cohen-Solal, Christoph Müller, Eduardo Makaroff",,,2001-2003 La Revancha ,,,,,
Gotan Project,Gotan Project,2003,La del Ruso,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2001-2003 La Revancha ,,,,,
Gotan Project,Gotan Project,2003,Last Tango in Paris,,Tango Electrónico,Instrumental,Ya Basta,,Gato Barbieri,,,2001-2003 La Revancha ,,,,,
Gotan Project,Gotan Project,2003,Live Intro,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2001-2003 La Revancha ,,,,,
Gotan Project,Gotan Project,2003,Nocturna,Live,Tango Electrónico,Instrumental,Ya Basta,,Julián Plaza,,,2001-2003 La Revancha ,,,,,
Gotan Project,Gotan Project,2003,Queremos Paz,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2001-2003 La Revancha ,,,,,
Gotan Project,Gotan Project,2003,Santa María,Del Buen Ayre,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2001-2003 La Revancha ,,,,,
Gotan Project,Gotan Project,2003,Sola,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2001-2003 La Revancha ,,,,,
Gotan Project,Gotan Project,2003,Tríptico,Live,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2001-2003 La Revancha ,,,,,
Gotan Project,Gotan Project,2003,Vuelvo al Sur,,Tango Electrónico,Instrumental,Ya Basta,,Astor Piazzolla,Fernando Solanas,,2001-2003 La Revancha ,,,,,
Gotan Project,Gotan Project,2005,Amor Porteño,,Tango Nuevo,Cristina Vilallonga,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",Eduardo Makaroff,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2005,Arrabal,,Tango Nuevo,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",Eduardo Makaroff,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2005,Celos,Jalousie/jelousie/jolouise,Tango Nuevo,Cristina Vilallonga,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",Eduardo Makaroff,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2005,Criminal,,Tango Nuevo,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2005,Diferente,,Tango Nuevo,Cristina Vilallonga,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",Eduardo Makaroff,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2005,Domingo,,Milonga Nueva,Jimi Santos,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller","Philippe Solal, Eduardo Makaroff, Christoph Mueller",,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2005,La Vigüela,,Tango Nuevo,Instrumental,Ya Basta,,"Martín Fierro, Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2005,Lunático,,Tango Nuevo,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2005,Mi Confesión,,Tango Nuevo,Koxmoz,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller","Lucas Lapalma, Diego Ponce",,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2005,Notas,,Tango Nuevo,Cáceres,Ya Basta,,"Philippe Solal, Christoph Mueller",Eduardo Makaroff,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2005,"Paris, Texas",,Tango Nuevo,Instrumental,Ya Basta,,Ry Cooder,,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2005,Tango Canción,,Tango Nuevo,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",Eduardo Makaroff,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2007,Amor Porteño,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",Eduardo Makaroff,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2007,Arrabel,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",Eduardo Makaroff,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2007,Che Bandoneón,Interlude,Tango Electrónico,Instrumental,Ya Basta,,Aníbal Troilo,Homero Manzi,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2007,Criminal,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2007,Diferente,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2007,El Norte,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2007,La Vigüela,,Tango Electrónico,Instrumental,Ya Basta,,"Martín Fierro, Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2007,Lunático,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2007,Notas,,Tango Electrónico,Veronika Silva,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2007,Santa María,Del Buen Ayre,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2007,Tríptico,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2007,Una Música Brutal,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2007,Época,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2005-2007 Lunático ,,,,,
Gotan Project,Gotan Project,2008,Diferente Version Orquestal,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller, Arr.: Beytelmann",,,2008-2010 Tango 3.0,,,,,
Gotan Project,Gotan Project,2008,Santa María ,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",,,2008-2010 Tango 3.0,,,,,
Gotan Project,Gotan Project,2010,De Hombre a Hombre,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Cohen-Solal, Christoph Müller, Eduardo Makaroff",,,2008-2010 Tango 3.0,,,,,
Gotan Project,Gotan Project,2010,Desilusión,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Cohen-Solal, Christoph Müller, Eduardo Makaroff",Eduardo Makaroff,,2008-2010 Tango 3.0,,,,,
Gotan Project,Gotan Project,2010,El Mensajero,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Cohen-Solal, Christoph Müller, Eduardo Makaroff",Sergio Makaroff,,2008-2010 Tango 3.0,,,,,
Gotan Project,Gotan Project,2010,Erase una Vez,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Cohen-Solal, Christoph Müller, Eduardo Makaroff",,,2008-2010 Tango 3.0,,,,,
Gotan Project,Gotan Project,2010,La Gloria,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Cohen-Solal, Christoph Müller, Eduardo Makaroff",,,2008-2010 Tango 3.0,,,,,
Gotan Project,Gotan Project,2010,Mil Millones,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Solal, Eduardo Makaroff, Christoph Mueller",Eduardo Makaroff,,2008-2010 Tango 3.0,,,,,
Gotan Project,Gotan Project,2010,Panamericana,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Cohen-Solal, Christoph Müller, Eduardo Makaroff",,,2008-2010 Tango 3.0,,,,,
Gotan Project,Gotan Project,2010,Peligro,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Cohen-Solal, Christoph Müller, Eduardo Makaroff",Sergio Makaroff,,2008-2010 Tango 3.0,,,,,
Gotan Project,Gotan Project,2010,Rayuela,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Cohen-Solal, Christoph Müller, Eduardo Makaroff","Philippe Cohen-Solal, Christoph Müller, Eduardo Makaroff",,2008-2010 Tango 3.0,,,,,
Gotan Project,Gotan Project,2010,Tango Square,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Cohen-Solal, Christoph Müller, Eduardo Makaroff",,,2008-2010 Tango 3.0,,,,,
Gotan Project,Gotan Project,2010,Tu Misterio,,Tango Electrónico,Instrumental,Ya Basta,,"Philippe Cohen-Solal, Christoph Müller, Eduardo Makaroff",Eduardo Makaroff,,2008-2010 Tango 3.0,,,,,
