Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Astor Piazzolla,Fiorentino y su Orquesta Típica,1945-11-23,Oro Falso,,Tango,Francisco Fiorentino,Odeón,78rpm,,,Virgilio Expósito,,Astor Piazzolla,,Carlos Figari,Pepe Díaz,"Astor Piazzolla, Ángel Genta, Roberto Di Filippo, Fernando Tell","Hugo Baralis, Ernesto Gianni, Juan Bibiloni, Oscar Lucero, Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 4 Violins, Cello"
Astor Piazzolla,Fiorentino y su Orquesta Típica,1945-12-19,Amigasos,,Tango,Francisco Fiorentino,Odeón,78rpm,,,Juan De Dios Filiberto,Francisco Brancatti,Astor Piazzolla,,Carlos Figari,Pepe Díaz,"Astor Piazzolla, Ángel Genta, Roberto Di Filippo, Fernando Tell","Hugo Baralis, Ernesto Gianni, Juan Bibiloni, Oscar Lucero, Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 4 Violins, Cello"
Astor Piazzolla,Fiorentino y su Orquesta Típica,1945-11-23,Color de Rosa,,Tango,Francisco Fiorentino,Odeón,78rpm,,,Antonio Polito,,Astor Piazzolla,,Carlos Figari,Pepe Díaz,"Astor Piazzolla, Ángel Genta, Roberto Di Filippo, Fernando Tell","Hugo Baralis, Ernesto Gianni, Juan Bibiloni, Oscar Lucero, Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 4 Violins, Cello"
Astor Piazzolla,Fiorentino y su Orquesta Típica,1946-01-10,El Trovero,Yo Te Imploro,Vals,Francisco Fiorentino,Odeón,78rpm,,,Agustín Irusta,Rafael Tuegols,Astor Piazzolla,,Carlos Figari,Pepe Díaz,"Astor Piazzolla, Ángel Genta, Roberto Di Filippo, Fernando Tell","Hugo Baralis, Ernesto Gianni, Juan Bibiloni, Oscar Lucero, Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 4 Violins, Cello"
Astor Piazzolla,Fiorentino y su Orquesta Típica,1946-01-10,Viejo Ciego,,Tango,Francisco Fiorentino,Odeón,78rpm,,,"Sebastián Piana, Cátulo Castillo, Homero Manzi",,Astor Piazzolla,,Carlos Figari,Pepe Díaz,"Astor Piazzolla, Ángel Genta, Roberto Di Filippo, Fernando Tell","Hugo Baralis, Ernesto Gianni, Juan Bibiloni, Oscar Lucero, Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 4 Violins, Cello"
Astor Piazzolla,Fiorentino y su Orquesta Típica,1946-01-30,Burbujas,,Tango,Francisco Fiorentino,Odeón,78rpm,,,"Carlos Figari, Cátulo Castillo",,Astor Piazzolla,,Carlos Figari,Pepe Díaz,"Astor Piazzolla, Ángel Genta, Roberto Di Filippo, Fernando Tell","Hugo Baralis, Ernesto Gianni, Juan Bibiloni, Oscar Lucero, Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 4 Violins, Cello"
Astor Piazzolla,Fiorentino y su Orquesta Típica,1946-01-30,Quién Te Ha Traído,,Tango,Francisco Fiorentino,Odeón,78rpm,,,"Francisco Fiorentino, Astor Piazzolla, Victorino Velázquez",,Astor Piazzolla,,Carlos Figari,Pepe Díaz,"Astor Piazzolla, Ángel Genta, Roberto Di Filippo, Fernando Tell","Hugo Baralis, Ernesto Gianni, Juan Bibiloni, Oscar Lucero, Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 4 Violins, Cello"
Astor Piazzolla,Fiorentino y su Orquesta Típica,1946-03-20,De Vuelta Al Bulín,,Tango,Francisco Fiorentino,Odeón,78rpm,,,José Martínez,Pascual Contursi,Astor Piazzolla,,Carlos Figari,Pepe Díaz,"Astor Piazzolla, Ángel Genta, Roberto Di Filippo, Fernando Tell","Hugo Baralis, Ernesto Gianni, Juan Bibiloni, Oscar Lucero, Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 4 Violins, Cello"
Astor Piazzolla,Fiorentino y su Orquesta Típica,1946-03-20,Volvió una Noche,,Tango,Francisco Fiorentino,Odeón,78rpm,,,Carlos Gardel,Alfredo Le Pera,Astor Piazzolla,,Carlos Figari,Pepe Díaz,"Astor Piazzolla, Ángel Genta, Roberto Di Filippo, Fernando Tell","Hugo Baralis, Ernesto Gianni, Juan Bibiloni, Oscar Lucero, Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 4 Violins, Cello"
Astor Piazzolla,Fiorentino y su Orquesta Típica,1946-05-21,En Carne Propia,,Tango,Francisco Fiorentino,Odeón,78rpm,,,Manuel Sucher,Carlos Bahr,Astor Piazzolla,,Carlos Figari,Pepe Díaz,"Astor Piazzolla, Ángel Genta, Roberto Di Filippo, Fernando Tell","Hugo Baralis, Ernesto Gianni, Juan Bibiloni, Oscar Lucero, Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 4 Violins, Cello"
Astor Piazzolla,Fiorentino y su Orquesta Típica,1946-05-21,Otros Tiempos y Otros Hombres,,Tango,Francisco Fiorentino,Odeón,78rpm,,,Ciriaco Ortiz,Enrique Cadícamo,Astor Piazzolla,,Carlos Figari,Pepe Díaz,"Astor Piazzolla, Ángel Genta, Roberto Di Filippo, Fernando Tell","Hugo Baralis, Ernesto Gianni, Juan Bibiloni, Oscar Lucero, Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 4 Violins, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1946-09-22,El Recodo,,Milonga,Instrumental,Odeón,78rpm,,,Alejandro Junnissi,,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1946-09-22,Solo Se Quiere una Vez,,Tango,Aldo Campoamor,Odeón,78rpm,,,Carlos Flores,Claudio Frollo,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1946-10-07,Orgullo Criollo,,Tango,Instrumental,Odeón,78rpm,,,Julio De Caro,Pedro Laurenz,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1946-10-07,Adiós Marineros,,Tango,Aldo Campoamor y Héctor Insúa,Odeón,78rpm,,,Arturo Gallucci,Reinaldo Yiso,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1946-11-26,El Desbande,,Tango,Instrumental,Odeón,78rpm,,,Astor Piazzolla,,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1946-11-28,El Milagro,,Tango,Aldo Campoamor,Odeón,78rpm,,,Armando Pontier,Homero Expósito,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1947-01-02,El Pillete,,Tango,Instrumental,Odeón,78rpm,,,Graciano De Leone,,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1947-01-02,Ojos Tristes,,Tango,Héctor Insúa,Odeón,78rpm,,,Rafael Iriarte,Alfredo Navarrine,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1947-01-15,Inspiración,,Tango,Instrumental,Odeón,78rpm,,,Peregrino Paulos,Luis Rubinstein,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1947-01-15,Como Abrazado a un Rencor,,Tango,Aldo Campoamor,Odeón,78rpm,,,Rafael Rossi,Antonio Podestá,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1947-01-27,El Rápido,,Tango,Instrumental,Odeón,78rpm,,,Roberto Firpo,,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1947-01-27,Pigmalión,,Tango,Héctor Insúa,Odeón,78rpm,,,Astor Piazzolla,Homero Expósito,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1947-04-15,Tierramuerte,,Tango,Aldo Campoamor,Odeón,78rpm,,,Agustín Bardi,Mario Battistella,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1947-04-15,Haragán,,Tango,Aldo Campoamor,Odeón,78rpm,,,Enrique Delfino,Manuel Romero,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1947-05-20,La Rayuela,,Tango,Instrumental,Odeón,78rpm,,,Julio De Caro,,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1947-05-20,En la Huella del Adiós,,Tango,Aldo Campoamor y Héctor Insúa,Odeón,78rpm,,,Héctor Stamponi,Homero Expósito,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1947-06-23,Se Armó,,Tango,Instrumental,Odeón,78rpm,,,,,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1947-06-23,De Mi Bandoneón,,Tango,Instrumental,Odeón,78rpm,,,Roberto Prechi,,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1947-08-21,Quejas de Bandoneón,,Tango,Instrumental,Odeón,78rpm,,,Juan De Dios Filiberto,,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1947-08-21,Tu Pálido Final,,Tango,Aldo Campoamor,Odeón,78rpm,,,Vicente Demarco,Alfredo Roldán,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1947-10-03,Tápera,,Tango,Aldo Campoamor,Odeón,78rpm,,,Hugo Gutiérrez,Homero Manzi,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1947-10-03,Taconeando,,Tango,Instrumental,Odeón,78rpm,,,Pedro Maffía,José Staffolani,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1947-12-10,Chiclana,,Tango,Instrumental,Odeón,78rpm,,,Julio De Caro,Mario Gomila,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1947-12-10,Che Bartolo,,Tango,Aldo Campoamor,Odeón,78rpm,,,Rodolfo Sciammarella,Enrique Cadícamo,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1948-04-10,Tierra Querida,,Tango,Instrumental,Odeón,78rpm,,,Julio De Caro,,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1948-04-10,Se Fue Sin Decirme Adiós,,Tango,Aldo Campoamor,Odeón,78rpm,,,Astor Piazzolla,Alfredo Roldán,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1948-07-08,Ahí Va el Dulce,,Tango,Instrumental,Odeón,78rpm,,,Juan Canaro,Osvaldo Cordero,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
Astor Piazzolla,Astor Piazzolla y su Orquesta Típica,1948-07-08,Cargamento,,Milonga,Aldo Campoamor,Odeón,78rpm,,,Arturo Gallucci,Raúl Hormaza,Astor Piazzolla,,Atilio Stampone,Valentín Andreotta,"Astor Piazzolla, Roberto Di Filippo, Isidoro Sallago, Vicente Toppi","Hugo Baralis, Andrés Rivas, Rodolfo Fernández, Victorio Casagrande (Viola), Angel Molo (Cello)","Piano, Bass, 4 Bandoneons, 3 Violins, Viola, Cello"
