Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Roberto Firpo,Orquesta Roberto Firpo,1916,Montevideo,,Tango,Instrumental,,Acoustic,,,Roberto Firpo,,,14-25 Acoustic,Roberto Firpo,Leopoldo Thompson,"Eduardo Arolas, Bachicha","Tito Roccatagliata, Agesilao Ferrazzano, Pedro Festa","Piano, Bass, 2 Bandoneons, 3 Violins"
Roberto Firpo,Orquesta Roberto Firpo,1916,Royal Pigall,Qué Has Hecho de Mi Cariño,Tango,Instrumental,,Acoustic,,,Juan Maglio,José Castillo,,14-25 Acoustic,Roberto Firpo,Leopoldo Thompson,"Eduardo Arolas, Bachicha","Tito Roccatagliata, Agesilao Ferrazzano, Pedro Festa","Piano, Bass, 2 Bandoneons, 3 Violins"
Roberto Firpo,Orquesta Roberto Firpo,1916,Sans Souci,,Tango,Instrumental,,Acoustic,,,Enrique Delfino,,,14-25 Acoustic,Roberto Firpo,Leopoldo Thompson,"Eduardo Arolas, Bachicha","Tito Roccatagliata, Agesilao Ferrazzano, Pedro Festa","Piano, Bass, 2 Bandoneons, 3 Violins"
Roberto Firpo,Orquesta Roberto Firpo,1917,Nueve de Julio,9 de Julio,Tango,Instrumental,,Acoustic,,,José Padula,Lito Bayardo,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1917,A Firpo,,Tango,Instrumental,,Acoustic,,,H. Manktosch,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1917,Derecho Viejo,,Tango,Instrumental,,Acoustic,,,Eduardo Arolas,Gabriel Clausi,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1917,El Entrerriano,El Entrerriano,Tango,Instrumental,,Acoustic,,,Anselmo Mendizábal,Ernesto Amor,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1917,El Pillete,,Tango,Instrumental,,Acoustic,,,Graciano De Leone,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1917,En la Brecha,,Tango,Instrumental,,Acoustic,,,Roberto Firpo,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1917,Gente Fina,,Tango,Instrumental,,Acoustic,,,Carlos Macchi,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
