Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Enrique Rodríguez,Orquesta Enrique Rodríguez,8/27/1946,Cielito Lindo,,Vals,Ricardo Herrera y Fernando Reyes,Odeón,,C. Fernández,C. Fernández,,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,8/27/1946,Historia De Amor,Love Story,Tango,Ricardo Herrera,Odeón,,Enrique Rodríguez,Horacio Sanguinetti,,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,10/3/1946,Canaro En París,Canaro en París,Tango,Instrumental,Odeón,,"Alejandro Scarpino, Juan Caldarella",José Scarpino,,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,11/13/1946,Canción De Cuna,,Tango,Fernando Reyes,Odeón,,José Rizzuti,José Gómez,,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,12/2/1946,Cuesta Abajo,,Tango,Ricardo Herrera,Odeón,,Alfonso García,Alfonso García,,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,1/17/1947,La Vida Me Engañó,,Tango,Fernando Reyes,Odeón,,"Alfonso Casini, Marvil","Alfonso Casini, Marvil",,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,1/17/1947,Mañana Por La Mañana,,Vals,Ricardo Herrera,Odeón,,"Emilio Brameri, Juan Muñoz","Emilio Brameri, Juan Muñoz",,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,1/29/1947,Seguí Mi Consejo,,Tango,Ricardo Herrera,Odeón,,Salvador Merico,Eduardo Trongé,,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,4/24/1947,Amor en Sombras,,Tango,Ricardo Herrera,Odeón,,Graciano Gómez,Héctor Marcó,,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,4/24/1947,Despierta Pierrot,,Vals,Fernando Reyes,Odeón,,Roberto Blanco,Oscar Rubens,,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,5/27/1947,Caída,,Tango,Fernando Reyes,Odeón,,Arturo De Nava,Agustín Paredes,,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,5/31/1947,Cobardía,Bolero de Ma Vie,Vals,Ricardo Herrera,Odeón,,Don Fabián,Don Fabián,,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,7/11/1947,Pa' Qué Te Voy A Contar,,Milonga,Ricardo Herrera,Odeón,,Domingo Sciaraffía,Domingo Sciaraffía,,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,12/6/1947,Lagrimitas De Mi Corazón,,Vals,Fernando Reyes,Odeón,,Enrique Rodríguez,Enrique Cadícamo,,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,1/16/1948,A Quién Le Ganó,,Tango,Ricardo Herrera,Odeón,,Enrique Maciel,Ricardo Garavano,,46-52 Reyes + Herrera,,,,,
