Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Pedro Maffia,Pedro Maffia y De Franco,11/15/1917,Cotorrita De La Suerte,,Tango,Instrumental,,,Alfredo De Franco,José De Grandis,,17-27 Duo,,,"Pedro Maffia, Alfredo De Franco",,2 Bandoneons
Pedro Maffia,Pedro Maffia y De Franco,7/20/1927,Amurado,,Tango,Instrumental,,,"Pedro Maffía, Pedro Laurenz",José De Grandis,,17-27 Duo,,,"Pedro Maffia, Alfredo De Franco",,2 Bandoneons
Pedro Maffia,Pedro Maffia y De Franco,7/20/1927,Diablito,,Tango,Instrumental,,,Pedro Maffía,"Ismael Aguilar, Gerónimo Massa",,17-27 Duo,,,"Pedro Maffia, Alfredo De Franco",,2 Bandoneons
Pedro Maffia,Orquesta Pedro Maffia,1929,Adiós Amigo,,Tango,Instrumental,Brunswick,,Genaro Gatto,,,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, Carlos Campanone, Nerón Ferrazano (Cello)","Piano, Bass, 2 Bandoneons, 3 Violins, Cello"
Pedro Maffia,Orquesta Pedro Maffia,1929,Carpincho,,Tango,Instrumental,Brunswick,,José Cousani,,,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, Carlos Campanone, Nerón Ferrazano (Cello)","Piano, Bass, 2 Bandoneons, 3 Violins, Cello"
Pedro Maffia,Orquesta Pedro Maffia,6/22/1929,El Rechifle,,Tango,Instrumental,Brunswick,,Alfredo De Franco,,,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, J. Campagnonio","Piano, Bass, 2 Bandoneons, 3 Violins"
Pedro Maffia,Orquesta Pedro Maffia,6/22/1929,Juventud,,Tango,Instrumental,Brunswick,,Osvaldo Pugliese,Eduardo Moreno,,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, J. Campagnonio","Piano, Bass, 2 Bandoneons, 3 Violins"
Pedro Maffia,Orquesta Pedro Maffia,6/22/1929,Piba Boba,,Tango,Instrumental,Brunswick,,Pedro Maffía,José Staffolani,,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, J. Campagnonio","Piano, Bass, 2 Bandoneons, 3 Violins"
Pedro Maffia,Orquesta Pedro Maffia,6/22/1929,Por Qué Llorás Mujer,,Vals,Instrumental,Brunswick,,Alfredo De Franco,,,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, J. Campagnonio","Piano, Bass, 2 Bandoneons, 3 Violins"
Pedro Maffia,Orquesta Pedro Maffia,8/5/1929,Consejo de Amigo,,Tango,Instrumental,Brunswick,,Luis Bernstein,,,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, J. Campagnonio","Piano, Bass, 2 Bandoneons, 3 Violins"
Pedro Maffia,Orquesta Pedro Maffia,8/5/1929,Loto Azul,,Tango,Instrumental,Brunswick,,Remo Bernasconi,,,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, J. Campagnonio","Piano, Bass, 2 Bandoneons, 3 Violins"
Pedro Maffia,Orquesta Pedro Maffia,8/5/1929,Porque Te Vi,,Tango,Instrumental,Brunswick,,Jorge Laupie,,,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, J. Campagnonio","Piano, Bass, 2 Bandoneons, 3 Violins"
Pedro Maffia,Orquesta Pedro Maffia,8/7/1929,La Historia de Siempre,,Tango,Instrumental,Brunswick,,Mateo Coppola,,,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, J. Campagnonio","Piano, Bass, 2 Bandoneons, 3 Violins"
Pedro Maffia,Orquesta Pedro Maffia,8/7/1929,Siempre Flor,,Tango,Instrumental,Brunswick,,Dionisio Ramirez,,,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, J. Campagnonio","Piano, Bass, 2 Bandoneons, 3 Violins"
Pedro Maffia,Orquesta Pedro Maffia,8/7/1929,Un Pobre Borracho,,Tango,Instrumental,Brunswick,,Pedro Vettori,,,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, J. Campagnonio","Piano, Bass, 2 Bandoneons, 3 Violins"
Pedro Maffia,Orquesta Pedro Maffia,9/6/1929,Desde que No Estás,,Tango,Instrumental,Brunswick,,Carlos Viván,,,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, J. Campagnonio","Piano, Bass, 2 Bandoneons, 3 Violins"
Pedro Maffia,Orquesta Pedro Maffia,9/6/1929,Inspiración,Inspiración,Tango,Instrumental,Brunswick,,Peregrino Paulos,Luis Rubistein,,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, J. Campagnonio","Piano, Bass, 2 Bandoneons, 3 Violins"
Pedro Maffia,Orquesta Pedro Maffia,9/6/1929,Perlas Negras,,Tango,Instrumental,Brunswick,,Juan Trombino,,,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, J. Campagnonio","Piano, Bass, 2 Bandoneons, 3 Violins"
Pedro Maffia,Orquesta Pedro Maffia,9/6/1929,Por Amarte,,Tango,Luis Díaz,Brunswick,,"Luis Visca, V. Visca","Luis Visca, V. Visca",,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, J. Campagnonio","Piano, Bass, 2 Bandoneons, 3 Violins"
Pedro Maffia,Orquesta Pedro Maffia,9/6/1929,Un Capricho,,Tango,Instrumental,Brunswick,,Ernesto Bianchi,Luis Rubistein,,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, J. Campagnonio","Piano, Bass, 2 Bandoneons, 3 Violins"
Pedro Maffia,Orquesta Pedro Maffia,9/6/1929,Vale Cuatro,,Tango,Instrumental,Brunswick,,Ernesto De La Cruz,,,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, J. Campagnonio","Piano, Bass, 2 Bandoneons, 3 Violins"
Pedro Maffia,Orquesta Pedro Maffia,10/3/1929,Sangre Bohemia,,Tango,Luis Díaz,Brunswick,,A. Trípoli,Francisco Brancatti,,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, J. Campagnonio","Piano, Bass, 2 Bandoneons, 3 Violins"
Pedro Maffia,Orquesta Pedro Maffia,10/3/1929,Tinta Verde,,Tango,Instrumental,Brunswick,,Agustín Bardi,,,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, J. Campagnonio","Piano, Bass, 2 Bandoneons, 3 Violins"
Pedro Maffia,Orquesta Pedro Maffia,10/21/1929,Moneda Falsa,,Tango,Instrumental,Brunswick,,Diego Centeno,Francisco Brancatti,,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, J. Campagnonio","Piano, Bass, 2 Bandoneons, 3 Violins"
Pedro Maffia,Orquesta Pedro Maffia,10/28/1929,Sentimiento,Sentimientos,Tango,Instrumental,Brunswick,,José Abbati,Gabriel Clausi,,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, J. Campagnonio","Piano, Bass, 2 Bandoneons, 3 Violins"
Pedro Maffia,Orquesta Pedro Maffia,12/18/1929,Sufran Otarios,,Tango,Luis Díaz,Brunswick,,José Di Clemente,José Di Clemente,,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, J. Campagnonio","Piano, Bass, 2 Bandoneons, 3 Violins"
Pedro Maffia,Orquesta Pedro Maffia,12/23/1929,Compañera,,Tango,Carlos Viván,Brunswick,,Pedro Maffía,"Ivo Pelay, Luis Amadori",,29-30 Pugliese Piano,Osvaldo Pugliese,Francisco De Lorenzo,"Pedro Maffia, Alfredo De Franco","Elvino Vardaro, Emilio Puglisi, J. Campagnonio","Piano, Bass, 2 Bandoneons, 3 Violins"
