Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Adolfo Carabelli,Orquesta Típica Porteña,8/13/1931,Qué Sapa Señor,,Tango,Roberto Díaz,Víctor,78rpm,Enrique Discépolo,Enrique Discépolo,,27-31 Other Orchestras,Adolfo Carabelli,Orlando Carabelli,"Federico Scorticati, Ciriaco Ortiz, Luis Petrucelli, Carlos Marcucci","Elvino Vardaro, Manlio Francia, Antonio Rossi","Piano, Bass, 4 Bandoneons, 3 Violins"
Adolfo Carabelli,Orquesta Adolfo Carabelli,9/4/1931,Cantando,,Tango,Alberto Gómez,Víctor,78rpm,Mercedes Simone,Mercedes Simone,,31-34 Orquesta Carabeli,Adolfo Carabelli,Orlando Carabelli,"Federico Scorticati, Ciriaco Ortiz, Luis Petrucelli, Carlos Marcucci","Elvino Vardaro, Manlio Francia, Antonio Rossi","Piano, Bass, 4 Bandoneons, 3 Violins"
Adolfo Carabelli,Orquesta Adolfo Carabelli,9/4/1931,Mi Refugio,,Tango,Alberto Gómez,Víctor,78rpm,Juan Cobián,Pedro Córdoba,,31-34 Orquesta Carabeli,Adolfo Carabelli,Orlando Carabelli,"Federico Scorticati, Ciriaco Ortiz, Luis Petrucelli, Carlos Marcucci","Elvino Vardaro, Manlio Francia, Antonio Rossi","Piano, Bass, 4 Bandoneons, 3 Violins"
Adolfo Carabelli,Orquesta Adolfo Carabelli,10/2/1931,Mentira,Mentiras,Tango,Carlos Lafuente,Víctor,78rpm,Francisco Pracáníco,Celedonio Flores,,31-34 Orquesta Carabeli,Adolfo Carabelli,Orlando Carabelli,"Federico Scorticati, Ciriaco Ortiz, Luis Petrucelli, Carlos Marcucci","Elvino Vardaro, Manlio Francia, Antonio Rossi","Piano, Bass, 4 Bandoneons, 3 Violins"
Adolfo Carabelli,Orquesta Adolfo Carabelli,11/2/1931,Por Qué,,Tango,Alberto Gómez,Víctor,78rpm,Osvaldo Fresedo,Emilio Fresedo,,31-34 Orquesta Carabeli,Adolfo Carabelli,Orlando Carabelli,"Federico Scorticati, Ciriaco Ortiz, Luis Petrucelli, Carlos Marcucci","Elvino Vardaro, Manlio Francia, Antonio Rossi","Piano, Bass, 4 Bandoneons, 3 Violins"
Adolfo Carabelli,Orquesta Adolfo Carabelli,11/2/1931,Porqué,,Tango,Alberto Gómez,Víctor,78rpm,Osvaldo Fresedo,Emilio Fresedo,,31-34 Orquesta Carabeli,Adolfo Carabelli,Orlando Carabelli,"Federico Scorticati, Ciriaco Ortiz, Luis Petrucelli, Carlos Marcucci","Elvino Vardaro, Manlio Francia, Antonio Rossi","Piano, Bass, 4 Bandoneons, 3 Violins"
Adolfo Carabelli,Adolfo Carabelli Jazz Band,12/29/1931,España,,Vals,Instrumental,Víctor,78rpm,Émile Waldteufel,,,27-31 Other Orchestras,Adolfo Carabelli,Orlando Carabelli,"Federico Scorticati, Ciriaco Ortiz, Luis Petrucelli, Carlos Marcucci","Elvino Vardaro, Manlio Francia, Antonio Rossi","Piano, Bass, 4 Bandoneons, 3 Violins"
Adolfo Carabelli,Orquesta Adolfo Carabelli,2/5/1932,Jamás Podré Olvidarte,,Vals,Alberto Gómez,Víctor,78rpm,Julio De Caro,Mario Gomila,,31-34 Orquesta Carabeli,Adolfo Carabelli,Orlando Carabelli,"Federico Scorticati, Ciriaco Ortiz, Luis Petrucelli, Carlos Marcucci","Elvino Vardaro, Manlio Francia, Antonio Rossi","Piano, Bass, 4 Bandoneons, 3 Violins"
Adolfo Carabelli,Orquesta Adolfo Carabelli,2/5/1932,Tango del Querer,,Tango,Alberto Gómez,Víctor,78rpm,Andrés Doménech,Ricardo Lleras,,31-34 Orquesta Carabeli,Adolfo Carabelli,Orlando Carabelli,"Federico Scorticati, Ciriaco Ortiz, Luis Petrucelli, Carlos Marcucci","Elvino Vardaro, Manlio Francia, Antonio Rossi","Piano, Bass, 4 Bandoneons, 3 Violins"
Adolfo Carabelli,Orquesta Adolfo Carabelli,3/18/1932,Olvidao,,Tango,Charlo,Víctor,78rpm,Guillermo Barbieri,Enrique Cadícamo,,31-34 Orquesta Carabeli,Adolfo Carabelli,Orlando Carabelli,"Federico Scorticati, Ciriaco Ortiz, Luis Petrucelli, Carlos Marcucci","Elvino Vardaro, Manlio Francia, Antonio Rossi","Piano, Bass, 4 Bandoneons, 3 Violins"
