Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Orquesta Típica Victor,Orquesta Típica Victor,6/24/1926,De Mi Sentir,,Tango,Instrumental,Víctor,78rpm,"A. Verri, V.m. Landolfi, Arturo Gallucci","A. Verri, V.m. Landolfi, Arturo Gallucci",,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,7/1/1926,Viejo Rincón,,Tango,Instrumental,Víctor,78rpm,Raúl Hoyos,Roberto Cayol,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,7/5/1926,Acordáte,,Tango,Instrumental,Víctor,78rpm,Raúl Moreno,Raúl Moreno,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,7/5/1926,Mocosita,,Tango,Instrumental,Víctor,78rpm,Gerardo Rodríguez,Víctor Soliño,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,7/20/1926,Solterona,Old Maid,Tango,Instrumental,Víctor,78rpm,"Ángel D'Agostino, Julio Pollero",Leopoldo Ríos,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,7/20/1926,Pato,,Tango,Instrumental,Víctor,78rpm,Ramón Collazo,Ramón Collazo,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,7/20/1926,Solterona,,Tango,Instrumental,Víctor,78rpm,"Ángel D'Agostino, Julio Pollero",Leopoldo Ríos,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,8/3/1926,Las Chircas,,Tango,Instrumental,Víctor,78rpm,Luis Viapiana,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,8/3/1926,Te Armarás,,Tango,Instrumental,Víctor,78rpm,Raúl Moreno,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,8/25/1926,Abuelito,,Tango,Instrumental,Víctor,78rpm,Alberto Laporte,"Eduardo Trongé, Carlos Cabral",,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,8/25/1926,Rayito,,Tango,Instrumental,Víctor,78rpm,Alfonso Lacueva,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,9/14/1926,Cuando Tú Me Quieras,,Tango,Instrumental,Víctor,78rpm,"Agesilao Ferrazzano, Julio Pollero",Francisco Bohígas,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,9/14/1926,Musiquita,,Tango,Instrumental,Víctor,78rpm,Juan Reyes,Luis Viapiana,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,9/14/1926,Orgullosa,,Tango,Instrumental,Víctor,78rpm,Vicente Gorressi,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,9/14/1926,Te Acompaño el Sentimiento,,Tango,Instrumental,Víctor,78rpm,Juan Baüer,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,9/27/1926,Hilos de Plata,,Tango,Instrumental,Víctor,78rpm,Fausto Frontera,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,9/27/1926,Te Fuiste,,Tango,Instrumental,Víctor,78rpm,"A. Carbona, V. Ferrer",,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,10/25/1926,Falucho,,Tango,Instrumental,Víctor,78rpm,José Cresta,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,10/25/1926,Flor De Fango,,Tango,Instrumental,Víctor,78rpm,Augusto Gentile,Pascual Contursi,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,11/18/1926,Horas Fugaces,,Tango,Instrumental,Víctor,78rpm,Ricardo Rodríguez,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,11/18/1926,Trapo Viejo,,Tango,Instrumental,Víctor,78rpm,"Agustín Magaldi, Pedro Noda",Benjamín Lara,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,12/1/1926,Coralito,,Tango,Instrumental,Víctor,78rpm,Raul Mailles,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,12/1/1926,Linda,,Tango,Instrumental,Víctor,78rpm,Lorenzo Olivari,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,12/6/1926,María Cristina,,Tango,Instrumental,Víctor,78rpm,Eduardo Armani,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,12/6/1926,Por Mi Madre,,Tango,Instrumental,Víctor,78rpm,José Di Clemente,José Di Clemente,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,12/6/1926,Tigre Viejo,,Tango,Instrumental,Víctor,78rpm,Nicolás Aragay,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,12/6/1926,Triste Payaso,,Tango,Instrumental,Víctor,78rpm,Pedro Verges,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,12/13/1926,Gigoló de Lujo,,Tango,Instrumental,Víctor,78rpm,Antonio Tanturi,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,12/13/1926,Hagan Juego,,Tango,Instrumental,Víctor,78rpm,"Miguel Ossi, Ernesto Maurno",,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,12/13/1926,La Payanca,,Tango,Instrumental,Víctor,78rpm,Augusto Berto,Jesús Bianco,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,12/13/1926,Lazos De Seda,,Tango,Instrumental,Víctor,78rpm,"Ricardo Tanturi, Antonio Tanturi",José Barros,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,12/13/1926,Rezongona,,Tango,Instrumental,Víctor,78rpm,Raúl Rodríguez,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,12/13/1926,Te Acordás Aquella Noche,,Tango,Instrumental,Víctor,78rpm,Juan González,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,2/17/1927,Ausencia,,Tango,Instrumental,Víctor,78rpm,Ciriaco Ortiz,J. Duran,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,2/17/1927,Trago Amargo,,Tango,Instrumental,Víctor,78rpm,Rafael Iriarte,Julio Navarrine,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,2/17/1927,Tus Besos Fueron Míos,,Tango,Instrumental,Víctor,78rpm,Anselmo Aieta,Francisco Jiménez,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,4/27/1927,Mabel,,Tango,Instrumental,Víctor,78rpm,P. Legorburu,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,4/27/1927,Puente Alsina,,Tango,Instrumental,Víctor,78rpm,Benjamín Lara,Benjamín Lara,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,5/2/1927,Chuzazos,,Tango,Instrumental,Víctor,78rpm,"Hernando Scapparone, Gerónimo Gradito",Gerónimo Gradito,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,5/2/1927,Viejo Taura,,Tango,Instrumental,Víctor,78rpm,Nicolás Blois,Francisco Marino,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,5/10/1927,Botija Linda,,Tango,Instrumental,Víctor,78rpm,Gerardo Rodríguez,Celedonio Flores,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,5/10/1927,Gloria,Glorias,Tango,Instrumental,Víctor,78rpm,Eduardo Pereyra,Celedonio Flores,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,6/4/1927,La Serenata,Mi Amor,Tango,Instrumental,Víctor,78rpm,Vicente Gorrese,José Oyarzabal,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,6/4/1927,Rodríguez Peña,Rodríguez Peña,Tango,Instrumental,Víctor,78rpm,Vicente Greco,"Ernesto Temes, Juan Velich, Rafael Velich",,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,6/15/1927,Re FA Si,,Tango,Instrumental,Víctor,78rpm,Enrique Delfino,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,6/15/1927,Tanita De La Proa,,Tango,Instrumental,Víctor,78rpm,Salvador Merico,Vicente Cuitiño,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,7/6/1927,De Mi Barrio,,Tango,Instrumental,Víctor,78rpm,Roberto Goyeneche,Roberto Goyeneche,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,7/6/1927,Julián,,Tango,Instrumental,Víctor,78rpm,Edgardo Donato,José Panizza,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,7/6/1927,Pura Pierna,,Tango,Instrumental,Víctor,78rpm,Emilio Sassenus,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,7/6/1927,Sonsa,,Tango,Instrumental,Víctor,78rpm,Raúl Hoyos,Emilio Fresedo,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,7/11/1927,Barrilito,,Tango,Instrumental,Víctor,78rpm,Emilio Sassenus,José Sassone,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,7/11/1927,El Entrerriano,El Entrerriano,Tango,Instrumental,Víctor,78rpm,Anselmo Mendizábal,Ernesto Amor,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,7/21/1927,Fumando Espero,,Tango,Instrumental,Víctor,78rpm,Juan Masanas,Félix Garzo,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,7/21/1927,Por Última Vez,,Tango,Instrumental,Víctor,78rpm,Arturo Sica,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,7/25/1927,pa' Qué Llorar,,Tango,Instrumental,Víctor,78rpm,Luis Bernstein,R. Neuberger,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,7/25/1927,Horas Felices,,Tango,Instrumental,Víctor,78rpm,Osmán Freire,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,8/1/1927,Cancionero,,Tango,Instrumental,Víctor,78rpm,Manuel Buzón,Ismael Aguilar,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,8/1/1927,Gitanita,,Tango,Instrumental,Víctor,78rpm,José Cresta,E. Thuillier,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,8/1/1927,Julienne,,Tango,Instrumental,Víctor,78rpm,Nicolás Primani,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,8/1/1927,Llorando Mis Penas,,Tango,Instrumental,Víctor,78rpm,Humberto Castiglioni,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,8/8/1927,Mala,,Tango,Instrumental,Víctor,78rpm,Hortensia Simier,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,8/8/1927,Vieja Loca,,Tango,Instrumental,Víctor,78rpm,Ramón Collazo,Víctor Soliño,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,8/25/1927,El Matrero,,Tango,Instrumental,Víctor,78rpm,Armando Carrera,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,8/25/1927,Maldito Tango,,Tango,Instrumental,Víctor,78rpm,Osmán Freire,Luis Roldán,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,10/14/1927,Adiós Muchachos,,Tango,Instrumental,Víctor,78rpm,Julio Sanders,"César Vedani, Carol Raven",,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,10/14/1927,Carta Brava,,Tango,Instrumental,Víctor,78rpm,Rosita Quiroga,Celedonio Flores,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,10/25/1927,Che Papusa Oí,,Tango,Instrumental,Víctor,78rpm,Gerardo Rodríguez,Enrique Cadícamo,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,10/25/1927,Tradición,,Tango,Instrumental,Víctor,78rpm,Fausto Frontera,Enrique Cadícamo,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,10/26/1927,Barra Universitaria,,Tango,Instrumental,Víctor,78rpm,Antonio Molina,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,10/26/1927,La Sonámbula,,Tango,Instrumental,Víctor,78rpm,Pascual Cardarópoli,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,10/26/1927,Malquerida,,Tango,Instrumental,Víctor,78rpm,Luis Petrucelli,Armando Tagini,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,10/26/1927,Puesta de Sol,,Tango,Instrumental,Víctor,78rpm,Fausto Frontera,Enrique Cadícamo,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,11/25/1927,El Alma del Tango,,Tango,Instrumental,Víctor,78rpm,"Luis Viapiana, Juan Martínez",Víctor Petit,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,11/25/1927,En la Cárcel,,Tango,Instrumental,Víctor,78rpm,Lorenzo Olivari,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,11/25/1927,Patoteros,,Tango,Instrumental,Víctor,78rpm,Adolfo Mondino,"Víctor Soliño, Roberto Fontaina",,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,11/25/1927,Pobre Zonzo,,Tango,Instrumental,Víctor,78rpm,Domingo Pelle,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,11/30/1927,pobre Hombre,,Tango,Instrumental,Víctor,78rpm,Horacio Gatto,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,11/30/1927,Allá en el Nido,,Tango,Instrumental,Víctor,78rpm,Pedro Aicardi,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,11/30/1927,El 999,,Tango,Instrumental,Víctor,78rpm,Maximo Ferrari,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,11/30/1927,En un Rincón de Floresta,,Tango,Instrumental,Víctor,78rpm,Mario Licarse,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,12/6/1927,Ensueño,,Vals,Instrumental,Víctor,78rpm,Antonio Sureda,Homero Manzi,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,12/6/1927,Mala Yerba,,Tango,Instrumental,Víctor,78rpm,Vicente Urreso,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,12/6/1927,Pancho Talero,,Tango,Instrumental,Víctor,78rpm,"Salvador Granata, Orlando Romanelli",,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,12/12/1927,Amor Ciego,,Tango,Instrumental,Víctor,78rpm,Juan Baüer,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,12/12/1927,Historia Maleva,,Tango,Instrumental,Víctor,78rpm,Eduardo Pereyra,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,12/19/1927,Estampa Rea,,Tango,Instrumental,Víctor,78rpm,Eduardo De Labar,Alfredo Navarrine,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,12/19/1927,Rosa Marchita,,Tango,Instrumental,Víctor,78rpm,Antonio Labrocca,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,4/9/1928,Esta Noche Me Emborracho,,Tango,Instrumental,Víctor,78rpm,Enrique Discépolo,Enrique Discépolo,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,4/9/1928,Garabato,,Tango,Instrumental,Víctor,78rpm,José Cresta,Rebaque Thuillier,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,4/9/1928,Haceme Caso a Mí,,Tango,Instrumental,Víctor,78rpm,Gerardo Rodríguez,Mariano De La Torre,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,4/9/1928,Niño Bien,,Tango,Instrumental,Víctor,78rpm,Juan Collazo,"Roberto Fontaina, Víctor Soliño",,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,4/9/1928,Olvidaste,,Tango,Instrumental,Víctor,78rpm,Bernardo Germino,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,4/9/1928,Te Felicito,,Tango,Instrumental,Víctor,78rpm,Arturo Sica,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,5/4/1928,Don Tancredo,,Tango,Instrumental,Víctor,78rpm,Enrique Olivera,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,5/4/1928,La Muchacha Del Circo,,Tango,Instrumental,Víctor,78rpm,Gerardo Rodríguez,Manuel Romero,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,6/12/1928,Olvídame,Olvídame,Tango,Instrumental,Víctor,78rpm,Benigno Ochoa,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,6/12/1928,Te Vas Te Vas de Mi Lado,,Tango,Instrumental,Víctor,78rpm,Andrés Doménech,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,6/15/1928,Chorra,,Tango,Instrumental,Víctor,78rpm,Enrique Discépolo,Enrique Discépolo,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,6/15/1928,Mi Papito,,Tango,Instrumental,Víctor,78rpm,David Martín,"Roberto Fontaina, Víctor Soliño",,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,6/20/1928,Alas Caídas,Broche de Oro,Tango,Instrumental,Víctor,78rpm,Orlando Urruspurú,Francisco Brancatti,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,6/20/1928,Una Tirada,,Tango,Instrumental,Víctor,78rpm,Domingo Greco,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,6/26/1928,Por una Carta,,Tango,Instrumental,Víctor,78rpm,Alberto Pugliese,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,6/26/1928,Soy de Línea,,Tango,Instrumental,Víctor,78rpm,José Laina,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,7/28/1928,Engominado,,Tango,Instrumental,Víctor,78rpm,Fernando Montoni,Máximo Orsi,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,7/28/1928,Portero Suba Y Diga,,Tango,Instrumental,Víctor,78rpm,Eduardo De Labar,Luis Amadori,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,8/8/1928,De Punta y Hacha,,Tango,Instrumental,Víctor,78rpm,"Agustín Magaldi, Pedro Noda",Emilio Magaldi,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,8/8/1928,Roñita,,Tango,Instrumental,Víctor,78rpm,Ítalo Goyeche,Enrique Cadícamo,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,9/13/1928,Canas de Plata,,Tango,Instrumental,Víctor,78rpm,"Raul Mailles, J. Pariani",,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,9/13/1928,Fanfarrón,,Tango,Instrumental,Víctor,78rpm,Luis Visca,Enrique Cadícamo,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,9/20/1928,Muñeca de Percal,,Tango,Instrumental,Víctor,78rpm,Domingo Pelle,Carlos Pesce,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,9/20/1928,No Me Dejés,,Tango,Instrumental,Víctor,78rpm,Julio Pollero,Enrique Dizeo,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,9/26/1928,El Porteñito,,Tango,Instrumental,Víctor,78rpm,Ángel Villoldo,Ángel Villoldo,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,9/26/1928,Pancho's Bar,,Tango,Instrumental,Víctor,78rpm,Raúl Moreno,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,10/8/1928,Piba,,Tango,Antonio Buglione,Víctor,78rpm,Roberto Eggers,Luis Roldán,,28-30 Pre Lafuente,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,10/8/1928,Rubiecita,,Tango,Instrumental,Víctor,78rpm,Triay Anglada,,,28-30 Pre Lafuente,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,10/24/1928,qué Ranada,,Tango,Instrumental,Víctor,78rpm,Francisco Esmella,,,28-30 Pre Lafuente,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,10/24/1928,Por Qué Me Dejaste,Porqué Me Dejaste,Tango,Antonio Buglione,Víctor,78rpm,Armando La Valle,Armando La Valle,,28-30 Pre Lafuente,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,11/12/1928,Chlo-e,,Tango,Instrumental,Víctor,78rpm,Neil Moret,"Enrique Cadícamo, Gus Kahn",,28-30 Pre Lafuente,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,11/12/1928,Hembra,,Tango,Antonio Buglione,Víctor,78rpm,Carlos Romeu,Carlos Romeu,,28-30 Pre Lafuente,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,11/21/1928,No Miento,,Tango,Instrumental,Víctor,78rpm,Benjamin Musci,,,28-30 Pre Lafuente,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,11/21/1928,Vecinita Gentil,,Vals,Antonio Buglione,Víctor,78rpm,Adolfo Mondino,Víctor Soliño,,28-30 Pre Lafuente,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,12/17/1928,Dominio,,Tango,Instrumental,Víctor,78rpm,Elvino Vardaro,Luis Rubistein,,28-30 Pre Lafuente,,,,,
